"item_id","item_name","publisher","genres","url","tags","sentiment","metascore","specs","price","release_date"
"69","L.A. Noire","Rockstar Games","['Adventure', 'Strategy']","http://store.steampowered.com/app/110800/LA_Noire/","['Detective', 'Crime', 'Open World', 'Noir', 'Adventure', 'Story Rich', 'Third Person', 'Mystery', 'Action', 'Cinematic', 'Singleplayer', 'Atmospheric', 'Investigation', 'Mature', 'Nudity', 'Strategy', 'Puzzle', 'Third-Person Shooter', '3D Vision', 'RPG']","Very Positive","83","['Single-player', 'Steam Achievements', 'Partial Controller Support']","19.99","2011-11-08"
"70","The Clockwork Man","Total Eclipse","['Indie', 'Casual']","http://store.steampowered.com/app/111000/The_Clockwork_Man/","['Casual', 'Indie', 'Hidden Object', 'Steampunk', 'Puzzle', 'Point & Click']","Mixed","","['Single-player']","6.99","2011-08-10"
"71","The Clockwork Man: The Hidden World","Total Eclipse P.C.","['Adventure', 'Casual', 'Indie']","http://store.steampowered.com/app/111010/The_Clockwork_Man_The_Hidden_World/","['Adventure', 'Casual', 'Indie', 'Hidden Object', 'Point & Click']","Mixed","","['Single-player']","9.99","2011-09-23"
"72","Snuggle Truck","Owlchemy Labs","['Casual', 'Indie', 'Racing']","http://store.steampowered.com/app/111100/Snuggle_Truck/","['Casual', 'Racing', 'Indie', 'Driving', 'Singleplayer', 'Level Editor']","Very Positive","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Leaderboards', 'Includes level editor']","4.99","2012-02-03"
"73","Sherlock Holmes: The Mystery of the Mummy","Frogwares","['Adventure']","http://store.steampowered.com/app/11130/Sherlock_Holmes_The_Mystery_of_the_Mummy/","['Adventure', 'Point & Click', 'Detective', 'Mystery', 'First-Person']","Mostly Negative","61","['Single-player']","Free to Play","2008-11-01"
"74","Smash Cars","","['Action', 'Racing', 'Sports']","http://store.steampowered.com/app/111300/Smash_Cars/","['Racing', 'Sports', 'Action']","Mixed","","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']","9.99","2011-10-18"
"75","Sherlock Holmes: The Awakened - Remastered Edition","Frogwares","['Adventure']","http://store.steampowered.com/app/11140/Sherlock_Holmes_The_Awakened__Remastered_Edition/","['Adventure', 'Lovecraftian', 'Point & Click', 'Detective', 'Mystery', 'First-Person', 'Horror']","Mostly Positive","72","['Single-player']","9.99","2008-09-23"
"76","Bunch of Heroes","NGD Studios","['Action', 'Indie']","http://store.steampowered.com/app/111400/Bunch_of_Heroes/","['Action', 'Indie', 'Co-op', 'Shooter', 'Multiplayer']","Mixed","","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards']","4.99","2011-09-21"
"77","Sherlock Holmes: The Silver Earring","Frogwares","['Adventure']","http://store.steampowered.com/app/11150/Sherlock_Holmes_The_Silver_Earring/","['Adventure', 'Point & Click', 'Detective', 'Mystery']","Mixed","68","['Single-player']","9.99","2004-09-30"
"78","Serious Sam Double D XXL","Devolver Digital, Croteam","['Action', 'Indie']","http://store.steampowered.com/app/111600/Serious_Sam_Double_D_XXL/","['Action', 'Indie', 'Platformer', 'Comedy', 'Shooter', '2D', 'Local Co-Op', 'Gore']","Very Positive","","['Single-player', 'Local Co-op', 'Steam Achievements', 'Partial Controller Support']","9.99","2011-08-30"
"79","Blocks That Matter","","['Casual', 'Indie']","http://store.steampowered.com/app/111800/Blocks_That_Matter/","['Indie', 'Puzzle', 'Platformer', 'Casual', '2D', 'Puzzle-Platformer', 'Singleplayer', 'Robots']","Very Positive","72","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']","4.99","2011-08-19"
"80","Sherlock Holmes versus Jack the Ripper","Frogwares","['Adventure', 'RPG']","http://store.steampowered.com/app/11190/Sherlock_Holmes_versus_Jack_the_Ripper/","['Adventure', 'Point & Click', 'Detective', 'Mystery', 'RPG', 'Puzzle']","Mostly Positive","73","['Single-player']","9.99","2009-12-23"
"81","Guardians of Middle-earth","Warner Bros. Interactive Entertainment","['Action', 'Strategy']","http://store.steampowered.com/app/111900/Guardians_of_Middleearth/","['MOBA', 'Strategy', 'Action', 'Co-op', 'Multiplayer', 'Fantasy']","Mostly Negative","56","['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']","19.99","2013-08-29"
"82","Shadowgrounds Survivor","Frozenbyte","['Action']","http://store.steampowered.com/app/11200/Shadowgrounds_Survivor/","['Action', 'Sci-fi', 'Isometric', 'Shooter', 'Top-Down Shooter', 'Co-op', 'Local Co-Op', 'Top-Down', 'Singleplayer', 'Aliens']","Mixed","79","['Single-player', 'Shared/Split Screen', 'Steam Trading Cards', 'Includes level editor']","9.99","2007-11-14"
"83","Avadon: The Black Fortress","Spiderweb Software","['RPG', 'Indie']","http://store.steampowered.com/app/112100/Avadon_The_Black_Fortress/","['RPG', 'Indie', 'Fantasy', 'Isometric', 'Turn-Based', 'Turn-Based Combat', 'Party-Based RPG', 'Grid-Based Movement', 'CRPG', 'Story Rich', '2D', 'Singleplayer', 'Exploration', 'Female Protagonist', 'Strategy', 'Adventure', 'Retro']","Very Positive","75","['Single-player', 'Steam Achievements', 'Stats']","9.99","2011-08-17"
"84","Gumboy Tournament","CINEMAX, s.r.o.","['Casual', 'Indie', 'Racing']","http://store.steampowered.com/app/11230/Gumboy_Tournament/","['Indie', 'Casual', 'Racing', 'Multiplayer', 'Platformer']","Mostly Positive","","['Single-player', 'Multi-player']","2.99","2008-05-19"
"85","Space Trader: Merchant Marine","Meridian4","['Action', 'Indie', 'Strategy']","http://store.steampowered.com/app/11240/Space_Trader_Merchant_Marine/","['Action', 'FPS', 'Space', 'Indie', 'Trading', 'Strategy', 'Sci-fi', 'First-Person', 'Shooter', 'Casual']","Mixed","NA","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements']","4.99","2008-10-23"
"86","Pacific Storm","Buka Entertainment","['Simulation', 'Strategy']","http://store.steampowered.com/app/11250/Pacific_Storm/","['Simulation', 'Strategy', 'World War II']","Mixed","67","['Single-player', 'Multi-player', 'Steam Trading Cards']","7.99","2006-09-29"
"87","Pacific Storm Allies","Buka Entertainment","['Simulation', 'Strategy']","http://store.steampowered.com/app/11260/Pacific_Storm_Allies/","['Simulation', 'Strategy', 'World War II', 'Naval']","Mixed","60","['Single-player', 'Multi-player', 'Steam Trading Cards']","7.99","2007-05-25"
"88","Penguins Arena: Sedna's World","Frogames","['Action', 'Casual', 'Indie']","http://store.steampowered.com/app/11280/Penguins_Arena_Sednas_World/","['Action', 'Casual', 'Indie', 'Multiplayer', 'FPS', 'Great Soundtrack', 'Shooter', 'Family Friendly', 'First-Person', 'Memes']","Very Positive","NA","['Single-player', 'Multi-player', 'Online Multi-Player', 'Steam Trading Cards']","5.99","2008-12-18"
"89","Monaco: What's Yours Is Mine","Pocketwatch Games","['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']","http://store.steampowered.com/app/113020/Monaco_Whats_Yours_Is_Mine/","['Co-op', 'Stealth', 'Indie', 'Heist', 'Local Co-Op', 'Strategy', 'Online Co-Op', 'Top-Down', 'Action', 'Multiplayer', 'Crime', 'Casual', 'Great Soundtrack', 'Adventure', 'Controller', 'Local Multiplayer', 'Pixel Graphics', '2D', 'Loot', 'Singleplayer']","Very Positive","83","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']","14.99","2013-04-24"
"90","The Binding of Isaac","Edmund McMillen","['Action', 'Adventure', 'Indie', 'RPG']","http://store.steampowered.com/app/113200/The_Binding_of_Isaac/","['Rogue-like', 'Indie', 'Replay Value', 'Difficult', 'Procedural Generation', 'Action', 'Dark', 'Top-Down', 'Great Soundtrack', 'Adventure', 'Singleplayer', 'Rogue-lite', 'RPG', 'Survival', '2D', 'Perma Death', 'Dungeon Crawler', 'Bullet Hell', 'Atmospheric', 'Arena Shooter']","Overwhelmingly Positive","84","['Single-player', 'Steam Achievements', 'Steam Trading Cards']","4.99","2011-09-28"
"91","Obulis","Meridian4","['Casual', 'Indie']","http://store.steampowered.com/app/11330/Obulis/","['Puzzle', 'Casual', 'Indie', 'Physics', 'Singleplayer', 'Strategy', 'Atmospheric', 'Great Soundtrack']","Very Positive","","['Single-player', 'Steam Achievements']","4.99","2009-03-19"
"92","Larva Mortus","Meridian4","['Action', 'Indie']","http://store.steampowered.com/app/11340/Larva_Mortus/","['Action', 'Indie', 'Top-Down', 'Horror', 'Shooter', 'RPG', 'Zombies', 'Arcade', 'Top-Down Shooter', 'Singleplayer', '2D', 'Casual', 'Atmospheric', 'Retro', 'Adventure']","Mostly Positive","64","['Single-player', 'Steam Achievements']","4.99","2009-03-19"
"93","APB Reloaded","Reloaded Games","['Action', 'Free to Play', 'Massively Multiplayer']","http://store.steampowered.com/app/113400/APB_Reloaded/","['Free to Play', 'Open World', 'Action', 'Character Customization', 'Multiplayer', 'Massively Multiplayer', 'Third-Person Shooter', 'Shooter', 'PvP', 'Crime', 'Third Person', 'Co-op', 'Racing', 'Sandbox', 'FPS', 'Adventure', 'Hacking', 'Singleplayer', 'Nudity', 'Anime']","Mixed","","['Multi-player', 'MMO', 'Steam Achievements']","Free to Play","2011-12-06"
"94","Fallen Earth Free2Play","Gamersfirst","['Free to Play', 'Massively Multiplayer', 'RPG']","http://store.steampowered.com/app/113420/Fallen_Earth_Free2Play/","['Free to Play', 'Survival', 'Multiplayer', 'Open World', 'Post-apocalyptic', 'Zombies', 'Massively Multiplayer', 'Crafting', 'RPG', 'Shooter', 'Adventure', 'FPS', 'Sandbox', 'Co-op', 'First-Person', 'Action', 'Singleplayer', 'MMORPG', 'Third-Person Shooter', 'Action RPG']","Mixed","71","['Multi-player', 'MMO', 'Co-op', 'Steam Achievements']","Free to Play","2011-10-12"
"95","Chains","Meridian4","['Indie']","http://store.steampowered.com/app/11360/Chains/","['Indie', 'Puzzle', 'Physics', 'Casual', 'Singleplayer', '2D', 'Great Soundtrack', 'Retro', 'Atmospheric']","Mostly Positive","","['Single-player']","4.99","2008-11-25"
"96","Nikopol: Secrets of the Immortals","Meridian4","['Adventure', 'Indie']","http://store.steampowered.com/app/11370/Nikopol_Secrets_of_the_Immortals/","['Adventure', 'Point & Click', 'Indie', 'Sci-fi', 'Cyberpunk', 'Horror', 'First-Person', 'Atmospheric', 'Dystopian', 'Singleplayer', 'Short', 'Story Rich']","Mixed","68","['Single-player']","4.99","2008-09-07"
"97","Crash Time 2","Meridian4","['Action', 'Racing']","http://store.steampowered.com/app/11390/Crash_Time_2/","['Racing', 'Action', 'Open World', 'Singleplayer', 'Driving', 'Local Multiplayer', 'Simulation', 'Split Screen', 'Adventure']","Mixed","","['Single-player']","9.99","2009-08-27"
"98","Overlord™","Codemasters","['RPG']","http://store.steampowered.com/app/11450/Overlord/","['RPG', 'Villain Protagonist', 'Third Person', 'Action', 'Comedy', 'Fantasy', 'Adventure', 'Funny', 'Singleplayer', 'Dark Humor', 'Action-Adventure', 'Strategy', 'Action RPG', 'Atmospheric', 'Puzzle', 'RTS', 'Open World', 'Hack and Slash', 'Multiplayer', 'Story Rich']","Very Positive","81","['Single-player', 'Partial Controller Support']","4.99","2007-06-26"
"99","Soldiers: Heroes of World War II","1C Company","['Strategy']","http://store.steampowered.com/app/11480/Soldiers_Heroes_of_World_War_II/","['Strategy', 'World War II', 'RTS']","Mostly Positive","77","['Single-player', 'Multi-player', 'Co-op']","4.99","2004-06-29"
"100","Costume Quest","Double Fine Productions","['Adventure', 'Casual', 'RPG']","http://store.steampowered.com/app/115100/Costume_Quest/","['RPG', 'Adventure', 'Comedy', 'Casual', 'Singleplayer', 'Family Friendly', 'Turn-Based', 'Cute', 'Indie', 'Short', 'Female Protagonist', 'Turn-Based Strategy', 'Funny', 'Puzzle', 'Turn-Based Combat', 'Controller', 'JRPG', 'Fantasy', 'Quick-Time Events']","Overwhelmingly Positive","","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']","9.99","2011-10-14"
"101","Stacking","Double Fine Productions","['Adventure', 'Indie']","http://store.steampowered.com/app/115110/Stacking/","['Adventure', 'Puzzle', 'Indie', 'Comedy', 'Third Person', 'Singleplayer', 'Short', 'Exploration', 'Funny', 'Family Friendly', 'Casual', 'Atmospheric', 'Cute', 'Steampunk']","Very Positive","80","['Single-player', 'Partial Controller Support']","9.99","2012-03-06"
"102","Iron Brigade","Double Fine Productions","['Action', 'Strategy']","http://store.steampowered.com/app/115120/Iron_Brigade/","['Tower Defense', 'Action', 'Mechs', 'Strategy', 'Co-op', 'Third-Person Shooter', 'Funny', 'Comedy', 'Online Co-Op']","Very Positive","75","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Captions available', 'Steam Cloud', 'Steam Leaderboards']","14.99","2012-08-13"
"103","Cossacks II: Napoleonic Wars","GSC World Publishing","['Strategy']","http://store.steampowered.com/app/115200/Cossacks_II_Napoleonic_Wars/","['Strategy', 'RTS', 'Historical']","Mixed","73","['Single-player']","4.99","2005-04-26"
"104","American Conquest","GSC World Publishing","['Strategy']","http://store.steampowered.com/app/115210/American_Conquest/","['Strategy', 'RTS', 'Historical']","Mixed","76","['Single-player']","4.99","2003-02-07"
"105","American Conquest: Fight Back","GSC World Publishing","['Strategy']","http://store.steampowered.com/app/115220/American_Conquest_Fight_Back/","['Strategy', 'RTS', 'Historical']","Mostly Positive","66","['Single-player']","4.99","2003-09-30"
"106","Prototype 2","Activision","['Action', 'Adventure']","http://store.steampowered.com/app/115320/Prototype_2/","['Action', 'Open World', 'Gore', 'Adventure', 'Third Person', 'Violent', 'Singleplayer', 'Superhero', 'Parkour', 'Zombies', 'Hack and Slash', 'Sandbox', 'Sci-fi', 'Story Rich', 'RPG', 'Multiplayer', 'Stealth', 'Atmospheric', 'Horror', 'Co-op']","Mixed","76","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']","39.99","2012-07-24"
"107","Maelstrom: The Battle for Earth Begins","Codemasters","['Strategy']","http://store.steampowered.com/app/11560/Maelstrom_The_Battle_for_Earth_Begins/","['Strategy', 'RTS']","Mixed","58","['Single-player']","4.99","2007-02-20"
"108","Hospital Tycoon","Codemasters","['Simulation']","http://store.steampowered.com/app/11590/Hospital_Tycoon/","['Simulation', 'Management', 'Singleplayer']","Mixed","51","['Single-player']","4.99","2007-06-05"
"109","Dragon Nest","Eyedentity Games Inc.","['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']","http://store.steampowered.com/app/11610/Dragon_Nest/","['Free to Play', 'Action', 'RPG', 'Anime', 'Massively Multiplayer', 'MMORPG', 'Fantasy', 'Hack and Slash', 'Adventure', 'Dragons', 'Multiplayer', 'Dungeon Crawler']","Mostly Positive","","['Single-player', 'Multi-player', 'MMO', 'Co-op']","Free to Play","2012-12-18"
"110","Super Toy Cars","Eclipse Games","['Indie', 'Racing']","http://store.steampowered.com/app/116100/Super_Toy_Cars/","['Racing', 'Indie', 'Multiplayer', 'Local Multiplayer', 'Arcade']","Mostly Positive","","['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor']","9.99","2014-06-06"
"111","Lightfish","","['Action', 'Indie']","http://store.steampowered.com/app/116120/Lightfish/","['Indie', 'Action', 'Casual', 'Puzzle', 'Arcade']","Positive","","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards']","4.99","2011-10-19"
"112","LUMINES™","Q Entertainment Inc.","['Casual']","http://store.steampowered.com/app/11900/LUMINES/","['Casual', 'Puzzle', 'Music']","Positive","74","['Single-player']","9.99","2008-04-18"
"113","LUMINES™ Advance Pack","Q Entertainment Inc.","['Casual']","http://store.steampowered.com/app/11920/LUMINES_Advance_Pack/","","9 user reviews","","['Single-player']","7.99","2008-04-18"
"114","Red Orchestra: Ostfront 41-45","Tripwire Interactive","['Action']","http://store.steampowered.com/app/1200/Red_Orchestra_Ostfront_4145/","['Action', 'World War II', 'FPS', 'Realistic', 'Multiplayer', 'Shooter', 'Tactical', 'Singleplayer', 'Military', 'Simulation', 'Historical', 'War', 'Team-Based', 'Classic', 'Strategy', 'Atmospheric']","Very Positive","81","['Multi-player', 'Steam Achievements', 'Valve Anti-Cheat enabled']","9.99","2006-03-14"
"115","Grand Theft Auto III","Rockstar Games","['Action']","http://store.steampowered.com/app/12100/Grand_Theft_Auto_III/","['Open World', 'Action', 'Classic', 'Third Person', 'Singleplayer', 'Sandbox', 'Crime', 'Driving', 'Shooter', 'Adventure', 'Third-Person Shooter', 'Atmospheric', 'Great Soundtrack', 'Violent', 'Silent Protagonist', 'Mature', 'Story Rich', 'Multiplayer', 'Moddable', 'Satire']","Very Positive","93","['Single-player', 'Partial Controller Support']","9.99","2002-05-21"
"116","Grand Theft Auto: Vice City","Rockstar Games","['Action']","http://store.steampowered.com/app/12110/Grand_Theft_Auto_Vice_City/","['Open World', 'Action', '1980s', 'Classic', 'Great Soundtrack', 'Third Person', 'Singleplayer', 'Crime', 'Sandbox', 'Atmospheric', 'Driving', 'Adventure', 'Third-Person Shooter', 'Shooter', 'Violent', 'Music', 'Mature', 'Multiplayer', 'Funny', 'Moddable']","Very Positive","94","['Single-player', 'Partial Controller Support']","9.99","2003-05-13"
"117","Grand Theft Auto: San Andreas","Rockstar Games","['Action']","http://store.steampowered.com/app/12120/Grand_Theft_Auto_San_Andreas/","['Open World', 'Action', 'Multiplayer', 'Crime', 'Third Person', 'Classic', 'Singleplayer', 'Shooter', 'Driving', 'Sandbox', 'Adventure', 'Story Rich', 'Third-Person Shooter', 'Great Soundtrack', 'Mature', 'Atmospheric', 'Moddable', 'Funny', 'Comedy', 'RPG']","Very Positive","93","['Single-player']","14.99","2005-06-06"
"118","Manhunt","Rockstar Games","['Action']","http://store.steampowered.com/app/12130/Manhunt/","['Gore', 'Stealth', 'Action', 'Horror', 'Violent', 'Singleplayer', 'Psychological Horror', 'Survival Horror', 'Atmospheric', 'Dark', 'Great Soundtrack', 'Third Person', 'Survival', 'Classic', 'Mature']","Mixed","75","['Single-player']","9.99","2004-04-20"
